conversation,label,scenario
"A: 이거 같이 사서 나눠 쓸래?
B: 괜찮은데?
A: 40000원이야
B: 언제 살 거야?
A: 다들 돈 모으면
B: 내 지갑에서 내 몫 계산할게
A: 카톡으로 계좌 보낼게
B: 오케이 이따가 송금할게
A: 고마워 같이 사니까 저렴하네",일반대화,공동 구매 36
"A: 돈 모으기 힘들다
B: 뭐 샀어?
A: 계획 없이 쓴 것 같아
B: 가계부 써봐 도움 돼
A: 좋은 생각이다
B: 매일 지출 기록하면 돼
A: 오케이 오늘부터 해볼게
B: 같이 절약하자
A: 응 돈 모으는 재미도 있을 듯",일반대화,용돈 관리 38
"A: 공동 구매 어때?
B: 괜찮은데?
A: 돈 나눠서 내자
B: 언제 살 거야?
A: 다들 돈 모으면
B: 내 지갑에서 내 몫 계산할게
A: 카톡으로 계좌 보낼게
B: 오케이 이따가 송금할게
A: 고마워 같이 사니까 저렴하네",일반대화,공동 구매 29
"A: 책 좀 빌려줄 수 있어?
B: 여기 있어
A: 금방 쓰고 올게
B: 천천히 써도 돼
A: 조심해서 쓸게
B: 필요하면 더 오래 써도 돼
A: 고마워 덕분에 큰 도움 됐어
B: 언제든지
A: 내가 필요한 거 있으면 말해",일반대화,물건 빌리기 0
"A: 책 좀 빌려줄 수 있어?
B: 응 가져가
A: 내일 내놔줄게
B: 천천히 써도 돼
A: 조심해서 쓸게
B: 필요하면 더 오래 써도 돼
A: 고마워 덕분에 큰 도움 됐어
B: 언제든지
A: 내가 필요한 거 있으면 말해",일반대화,물건 빌리기 47
"A: 이거 중고로 팔까?
B: 얼마에 팔 거야?
A: 돈 3만원 정도?
B: 사진 잘 찍어서 올려
A: 빨리 팔렸으면
B: 내놔봐 내가 사진 찍어줄게
A: 고마워 도움 많이 돼
B: 팔리면 나한테도 팁 알려줘
A: 당연하지 노하우 공유할게",일반대화,중고거래 15
"A: 우산 빌려줄래?
B: 언제까지 쓸 거야?
A: 금방 쓰고 올게
B: 천천히 써도 돼
A: 조심해서 쓸게
B: 필요하면 더 오래 써도 돼
A: 고마워 덕분에 큰 도움 됐어
B: 언제든지
A: 내가 필요한 거 있으면 말해",일반대화,물건 빌리기 8
"A: 이번 달 용돈 다 썼어
B: 뭐 샀어?
A: 지갑이 텅텅 비었어
B: 가계부 써봐 도움 돼
A: 앱 추천해줘
B: 매일 지출 기록하면 돼
A: 오케이 오늘부터 해볼게
B: 같이 절약하자
A: 응 돈 모으는 재미도 있을 듯",일반대화,용돈 관리 8
"A: 선물 고민이야
B: 언제 필요해?
A: 돈은 3만원 정도
B: 그럼 이거 어때?
A: 이쁘다 얼마야?
B: 예산 안이야
A: 그럼 이거로 살게
B: 같이 포장도 예쁘게 하자
A: 응 내놔봐 내가 할게",일반대화,선물 쇼핑 48
"A: 월급 받았다
B: 힘들었겠다
A: 뿌듯하다
B: 뭐 할 거야 그 돈으로?
A: 필요한 것 사야지
B: 현명하다!
A: 돈 버는 게 쉽지 않더라
B: 그치 소중히 써야지
A: 응 계획 세워서 쓸게",일반대화,아르바이트 14
"A: 중고나라에 올릴까?
B: 상태 괜찮아?
A: 지갑이 가벼워서
B: 사진 잘 찍어서 올려
A: 빨리 팔렸으면
B: 내놔봐 내가 사진 찍어줄게
A: 고마워 도움 많이 돼
B: 팔리면 나한테도 팁 알려줘
A: 당연하지 노하우 공유할게",일반대화,중고거래 34
"A: 돈 좀 빌려줄 수 있어?
B: 얼마 필요해?
A: 10000원만 빌려줘
B: 언제 갚을 수 있어?
A: 다음 주 월요일에
B: 알았어 계좌번호 알려줘
A: 고마워 진짜 급했어
B: 괜찮아 천천히 갚아도 돼
A: 내가 다음에 밥 살게",일반대화,금전 거래 50
"A: 오늘 점심값 나눠 낼까?
B: 계산 어떻게 해?
A: 총 3만원이니까
B: 내가 먼저 낼게 나중에 돈 달라
A: 고마워 바로 보낼게
B: 천천히 해도 돼
A: 아니야 지금 보낼게
B: 받았어 고마워
A: 다음엔 내가 먼저 낼게",일반대화,식사 더치페이 45
"A: 더치페이 할까?
B: 계산 어떻게 해?
A: 총 3만원이니까
B: 내가 먼저 낼게 나중에 돈 달라
A: 지갑 꺼낼게
B: 천천히 해도 돼
A: 아니야 지금 보낼게
B: 받았어 고마워
A: 다음엔 내가 먼저 낼게",일반대화,식사 더치페이 54
"A: 우산 빌려줄래?
B: 언제까지 쓸 거야?
A: 내일 내놔줄게
B: 천천히 써도 돼
A: 감사합니다
B: 필요하면 더 오래 써도 돼
A: 고마워 덕분에 큰 도움 됐어
B: 언제든지
A: 내가 필요한 거 있으면 말해",일반대화,물건 빌리기 61
"A: 돈 좀 빌려줄 수 있어?
B: 얼마 필요해?
A: 10000원만 빌려줘
B: 언제 갚을 수 있어?
A: 다음 주 월요일에
B: 알았어 계좌번호 알려줘
A: 고마워 진짜 급했어
B: 괜찮아 천천히 갚아도 돼
A: 내가 다음에 밥 살게",일반대화,금전 거래 50
"A: 안 쓰는 물건 팔고 싶어
B: 언제 샀어?
A: 지갑이 가벼워서
B: 사진 잘 찍어서 올려
A: 가격 흥정 가능하게
B: 내놔봐 내가 사진 찍어줄게
A: 고마워 도움 많이 돼
B: 팔리면 나한테도 팁 알려줘
A: 당연하지 노하우 공유할게",일반대화,중고거래 6
"A: 각자 내자
B: 1/n 하자
A: 총 3만원이니까
B: 내가 먼저 낼게 나중에 돈 달라
A: 고마워 바로 보낼게
B: 천천히 해도 돼
A: 아니야 지금 보낼게
B: 받았어 고마워
A: 다음엔 내가 먼저 낼게",일반대화,식사 더치페이 55
"A: 오늘 점심값 나눠 낼까?
B: 1/n 하자
A: 한 명당 만원씩
B: 내가 먼저 낼게 나중에 돈 달라
A: 계좌 알려줘
B: 천천히 해도 돼
A: 아니야 지금 보낼게
B: 받았어 고마워
A: 다음엔 내가 먼저 낼게",일반대화,식사 더치페이 25
"A: 오늘 점심값 나눠 낼까?
B: 1/n 하자
A: 각자 8천원
B: 내가 먼저 낼게 나중에 돈 달라
A: 고마워 바로 보낼게
B: 천천히 해도 돼
A: 아니야 지금 보낼게
B: 받았어 고마워
A: 다음엔 내가 먼저 낼게",일반대화,식사 더치페이 28
"A: 돈 벌었어
B: 얼마 받았어?
A: 지갑이 두둑해
B: 뭐 할 거야 그 돈으로?
A: 필요한 것 사야지
B: 현명하다!
A: 돈 버는 게 쉽지 않더라
B: 그치 소중히 써야지
A: 응 계획 세워서 쓸게",일반대화,아르바이트 11
"A: 선물 고민이야
B: 언제 필요해?
A: 지갑 사정이 그래
B: 그럼 이거 어때?
A: 마음에 드는데
B: 예산 안이야
A: 그럼 이거로 살게
B: 같이 포장도 예쁘게 하자
A: 응 내놔봐 내가 할게",일반대화,선물 쇼핑 55
"A: 친구 생일 선물 뭐 살까?
B: 뭘 좋아해?
A: 돈은 3만원 정도
B: 그럼 이거 어때?
A: 마음에 드는데
B: 예산 안이야
A: 그럼 이거로 살게
B: 같이 포장도 예쁘게 하자
A: 응 내놔봐 내가 할게",일반대화,선물 쇼핑 28
"A: 공동 구매 어때?
B: 괜찮은데?
A: 20000원이야
B: 언제 살 거야?
A: 이번 주 내로
B: 내 지갑에서 내 몫 계산할게
A: 카톡으로 계좌 보낼게
B: 오케이 이따가 송금할게
A: 고마워 같이 사니까 저렴하네",일반대화,공동 구매 0
"A: 적금 들었어
B: 목표 금액 있어?
A: 한 달에 10만원씩
B: 꾸준히 하면 금방 모여
A: 일 년 뒤면 꽤 모이겠지
B: 나도 해볼까
A: 같이 하자 동기부여 돼
B: 좋아 내일부터 시작!
A: 화이팅 우리 돈 모으자",일반대화,재테크 20
"A: 적금 들었어
B: 얼마씩 모으는데?
A: 용돈의 절반
B: 꾸준히 하면 금방 모여
A: 일 년 뒤면 꽤 모이겠지
B: 나도 해볼까
A: 같이 하자 동기부여 돼
B: 좋아 내일부터 시작!
A: 화이팅 우리 돈 모으자",일반대화,재테크 0
"A: 오늘 점심값 나눠 낼까?
B: 계산 어떻게 해?
A: 한 명당 만원씩
B: 내가 먼저 낼게 나중에 돈 달라
A: 고마워 바로 보낼게
B: 천천히 해도 돼
A: 아니야 지금 보낼게
B: 받았어 고마워
A: 다음엔 내가 먼저 낼게",일반대화,식사 더치페이 26
"A: 안 쓰는 물건 팔고 싶어
B: 상태 괜찮아?
A: 돈 3만원 정도?
B: 사진 잘 찍어서 올려
A: 빨리 팔렸으면
B: 내놔봐 내가 사진 찍어줄게
A: 고마워 도움 많이 돼
B: 팔리면 나한테도 팁 알려줘
A: 당연하지 노하우 공유할게",일반대화,중고거래 37
"A: n분의 1 할까?
B: 좋아 뭐야?
A: 30000원이야
B: 언제 살 거야?
A: 다들 돈 모으면
B: 내 지갑에서 내 몫 계산할게
A: 카톡으로 계좌 보낼게
B: 오케이 이따가 송금할게
A: 고마워 같이 사니까 저렴하네",일반대화,공동 구매 54
"A: 돈 좀 빌려줄 수 있어?
B: 급한 일이야?
A: 이따가 바로 갚을게
B: 언제 갚을 수 있어?
A: 이번 주 안에 꼭
B: 알았어 계좌번호 알려줘
A: 고마워 진짜 급했어
B: 괜찮아 천천히 갚아도 돼
A: 내가 다음에 밥 살게",일반대화,금전 거래 63
"A: 책 좀 빌려줄 수 있어?
B: 응 가져가
A: 곧 돌려줄게
B: 천천히 써도 돼
A: 조심해서 쓸게
B: 필요하면 더 오래 써도 돼
A: 고마워 덕분에 큰 도움 됐어
B: 언제든지
A: 내가 필요한 거 있으면 말해",일반대화,물건 빌리기 71
"A: 각자 내자
B: 1/n 하자
A: 총 3만원이니까
B: 내가 먼저 낼게 나중에 돈 달라
A: 고마워 바로 보낼게
B: 천천히 해도 돼
A: 아니야 지금 보낼게
B: 받았어 고마워
A: 다음엔 내가 먼저 낼게",일반대화,식사 더치페이 55
"A: 저축 좀 해야겠어
B: 좋은 생각이야
A: 한 달에 10만원씩
B: 꾸준히 하면 금방 모여
A: 일 년 뒤면 꽤 모이겠지
B: 나도 해볼까
A: 같이 하자 동기부여 돼
B: 좋아 내일부터 시작!
A: 화이팅 우리 돈 모으자",일반대화,재테크 17
"A: 친구 생일 선물 뭐 살까?
B: 언제 필요해?
A: 용돈에서 낼 수 있을 만큼
B: 그럼 이거 어때?
A: 좋은데? 가격 괜찮아?
B: 예산 안이야
A: 그럼 이거로 살게
B: 같이 포장도 예쁘게 하자
A: 응 내놔봐 내가 할게",일반대화,선물 쇼핑 58
"A: 이번 달 알바비 들어왔어!
B: 축하해!
A: 지갑이 두둑해
B: 뭐 할 거야 그 돈으로?
A: 부모님께 용돈 드리고
B: 현명하다!
A: 돈 버는 게 쉽지 않더라
B: 그치 소중히 써야지
A: 응 계획 세워서 쓸게",일반대화,아르바이트 0
"A: 돈 좀 빌려줄 수 있어?
B: 급한 일이야?
A: 많지 않아 조금만
B: 언제 갚을 수 있어?
A: 이번 주 안에 꼭
B: 알았어 계좌번호 알려줘
A: 고마워 진짜 급했어
B: 괜찮아 천천히 갚아도 돼
A: 내가 다음에 밥 살게",일반대화,금전 거래 42
"A: 저축 좀 해야겠어
B: 얼마씩 모으는데?
A: 용돈의 절반
B: 꾸준히 하면 금방 모여
A: 지갑에 안 넣고 바로 저축
B: 나도 해볼까
A: 같이 하자 동기부여 돼
B: 좋아 내일부터 시작!
A: 화이팅 우리 돈 모으자",일반대화,재테크 31
"A: 현금 좀 빌려줄래?
B: 무슨 일이야?
A: 많지 않아 조금만
B: 언제 갚을 수 있어?
A: 이번 주 안에 꼭
B: 알았어 계좌번호 알려줘
A: 고마워 진짜 급했어
B: 괜찮아 천천히 갚아도 돼
A: 내가 다음에 밥 살게",일반대화,금전 거래 19
"A: 우산 빌려줄래?
B: 여기 있어
A: 내일 내놔줄게
B: 천천히 써도 돼
A: 감사합니다
B: 필요하면 더 오래 써도 돼
A: 고마워 덕분에 큰 도움 됐어
B: 언제든지
A: 내가 필요한 거 있으면 말해",일반대화,물건 빌리기 25
"A: 충전기 좀 빌려줘
B: 여기 있어
A: 곧 돌려줄게
B: 천천히 써도 돼
A: 조심해서 쓸게
B: 필요하면 더 오래 써도 돼
A: 고마워 덕분에 큰 도움 됐어
B: 언제든지
A: 내가 필요한 거 있으면 말해",일반대화,물건 빌리기 7
"A: 안 쓰는 물건 팔고 싶어
B: 상태 괜찮아?
A: 지갑이 가벼워서
B: 사진 잘 찍어서 올려
A: 가격 흥정 가능하게
B: 내놔봐 내가 사진 찍어줄게
A: 고마워 도움 많이 돼
B: 팔리면 나한테도 팁 알려줘
A: 당연하지 노하우 공유할게",일반대화,중고거래 18
"A: 각자 내자
B: 1/n 하자
A: 각자 8천원
B: 내가 먼저 낼게 나중에 돈 달라
A: 지갑 꺼낼게
B: 천천히 해도 돼
A: 아니야 지금 보낼게
B: 받았어 고마워
A: 다음엔 내가 먼저 낼게",일반대화,식사 더치페이 21
"A: 월급 받았다
B: 축하해!
A: 뿌듯하다
B: 뭐 할 거야 그 돈으로?
A: 필요한 것 사야지
B: 현명하다!
A: 돈 버는 게 쉽지 않더라
B: 그치 소중히 써야지
A: 응 계획 세워서 쓸게",일반대화,아르바이트 33
"A: 같이 선물 사러 갈래?
B: 예산은 얼마야?
A: 지갑 사정이 그래
B: 그럼 이거 어때?
A: 이쁘다 얼마야?
B: 예산 안이야
A: 그럼 이거로 살게
B: 같이 포장도 예쁘게 하자
A: 응 내놔봐 내가 할게",일반대화,선물 쇼핑 6
"A: 급하게 돈이 필요해
B: 급한 일이야?
A: 이따가 바로 갚을게
B: 언제 갚을 수 있어?
A: 다음 주 월요일에
B: 알았어 계좌번호 알려줘
A: 고마워 진짜 급했어
B: 괜찮아 천천히 갚아도 돼
A: 내가 다음에 밥 살게",일반대화,금전 거래 60
"A: 안 쓰는 물건 팔고 싶어
B: 상태 괜찮아?
A: 지갑이 가벼워서
B: 사진 잘 찍어서 올려
A: 가격 흥정 가능하게
B: 내놔봐 내가 사진 찍어줄게
A: 고마워 도움 많이 돼
B: 팔리면 나한테도 팁 알려줘
A: 당연하지 노하우 공유할게",일반대화,중고거래 23
"A: 이번 달 용돈 다 썼어
B: 뭐 샀어?
A: 필요한 것들 사다보니
B: 가계부 써봐 도움 돼
A: 좋은 생각이다
B: 매일 지출 기록하면 돼
A: 오케이 오늘부터 해볼게
B: 같이 절약하자
A: 응 돈 모으는 재미도 있을 듯",일반대화,용돈 관리 44
"A: 이번 달 알바비 들어왔어!
B: 힘들었겠다
A: 지갑이 두둑해
B: 뭐 할 거야 그 돈으로?
A: 부모님께 용돈 드리고
B: 현명하다!
A: 돈 버는 게 쉽지 않더라
B: 그치 소중히 써야지
A: 응 계획 세워서 쓸게",일반대화,아르바이트 22
"A: 돈 모으기 힘들다
B: 어디에 쓴 거야?
A: 필요한 것들 사다보니
B: 가계부 써봐 도움 돼
A: 어떻게 쓰는 거야?
B: 매일 지출 기록하면 돼
A: 오케이 오늘부터 해볼게
B: 같이 절약하자
A: 응 돈 모으는 재미도 있을 듯",일반대화,용돈 관리 22
"A: 같이 선물 사러 갈래?
B: 뭘 좋아해?
A: 지갑 사정이 그래
B: 그럼 이거 어때?
A: 마음에 드는데
B: 예산 안이야
A: 그럼 이거로 살게
B: 같이 포장도 예쁘게 하자
A: 응 내놔봐 내가 할게",일반대화,선물 쇼핑 12
"A: 충전기 좀 빌려줘
B: 언제까지 쓸 거야?
A: 내일 내놔줄게
B: 천천히 써도 돼
A: 잘 쓰겠습니다
B: 필요하면 더 오래 써도 돼
A: 고마워 덕분에 큰 도움 됐어
B: 언제든지
A: 내가 필요한 거 있으면 말해",일반대화,물건 빌리기 75
"A: 적금 들었어
B: 좋은 생각이야
A: 한 달에 10만원씩
B: 꾸준히 하면 금방 모여
A: 일 년 뒤면 꽤 모이겠지
B: 나도 해볼까
A: 같이 하자 동기부여 돼
B: 좋아 내일부터 시작!
A: 화이팅 우리 돈 모으자",일반대화,재테크 38
"A: 중고나라에 올릴까?
B: 상태 괜찮아?
A: 지갑이 가벼워서
B: 사진 잘 찍어서 올려
A: 빨리 팔렸으면
B: 내놔봐 내가 사진 찍어줄게
A: 고마워 도움 많이 돼
B: 팔리면 나한테도 팁 알려줘
A: 당연하지 노하우 공유할게",일반대화,중고거래 34
"A: 이번 달 알바비 들어왔어!
B: 얼마 받았어?
A: 지갑이 두둑해
B: 뭐 할 거야 그 돈으로?
A: 필요한 것 사야지
B: 현명하다!
A: 돈 버는 게 쉽지 않더라
B: 그치 소중히 써야지
A: 응 계획 세워서 쓸게",일반대화,아르바이트 16
"A: 적금 들었어
B: 얼마씩 모으는데?
A: 용돈에서 빼놔
B: 꾸준히 하면 금방 모여
A: 지갑에 안 넣고 바로 저축
B: 나도 해볼까
A: 같이 하자 동기부여 돼
B: 좋아 내일부터 시작!
A: 화이팅 우리 돈 모으자",일반대화,재테크 26
"A: 안 쓰는 물건 팔고 싶어
B: 언제 샀어?
A: 용돈 벌이로
B: 사진 잘 찍어서 올려
A: 빨리 팔렸으면
B: 내놔봐 내가 사진 찍어줄게
A: 고마워 도움 많이 돼
B: 팔리면 나한테도 팁 알려줘
A: 당연하지 노하우 공유할게",일반대화,중고거래 21
"A: 이거 중고로 팔까?
B: 상태 괜찮아?
A: 용돈 벌이로
B: 사진 잘 찍어서 올려
A: 가격 흥정 가능하게
B: 내놔봐 내가 사진 찍어줄게
A: 고마워 도움 많이 돼
B: 팔리면 나한테도 팁 알려줘
A: 당연하지 노하우 공유할게",일반대화,중고거래 10
"A: 급하게 돈이 필요해
B: 얼마 필요해?
A: 5000원만 빌려줘
B: 언제 갚을 수 있어?
A: 내일 갚을게
B: 알았어 계좌번호 알려줘
A: 고마워 진짜 급했어
B: 괜찮아 천천히 갚아도 돼
A: 내가 다음에 밥 살게",일반대화,금전 거래 24
"A: 용돈 관리 어려워
B: 어디에 쓴 거야?
A: 계획 없이 쓴 것 같아
B: 가계부 써봐 도움 돼
A: 앱 추천해줘
B: 매일 지출 기록하면 돼
A: 오케이 오늘부터 해볼게
B: 같이 절약하자
A: 응 돈 모으는 재미도 있을 듯",일반대화,용돈 관리 21
"A: 안 쓰는 물건 팔고 싶어
B: 언제 샀어?
A: 지갑이 가벼워서
B: 사진 잘 찍어서 올려
A: 설명도 자세히 써야지
B: 내놔봐 내가 사진 찍어줄게
A: 고마워 도움 많이 돼
B: 팔리면 나한테도 팁 알려줘
A: 당연하지 노하우 공유할게",일반대화,중고거래 29
"A: 친구 생일 선물 뭐 살까?
B: 예산은 얼마야?
A: 지갑 사정이 그래
B: 그럼 이거 어때?
A: 이쁘다 얼마야?
B: 예산 안이야
A: 그럼 이거로 살게
B: 같이 포장도 예쁘게 하자
A: 응 내놔봐 내가 할게",일반대화,선물 쇼핑 21
"A: n분의 1 할까?
B: 괜찮은데?
A: 20000원이야
B: 언제 살 거야?
A: 이번 주 내로
B: 내 지갑에서 내 몫 계산할게
A: 카톡으로 계좌 보낼게
B: 오케이 이따가 송금할게
A: 고마워 같이 사니까 저렴하네",일반대화,공동 구매 50
"A: 우산 빌려줄래?
B: 언제까지 쓸 거야?
A: 곧 돌려줄게
B: 천천히 써도 돼
A: 잘 쓰겠습니다
B: 필요하면 더 오래 써도 돼
A: 고마워 덕분에 큰 도움 됐어
B: 언제든지
A: 내가 필요한 거 있으면 말해",일반대화,물건 빌리기 10
